15740.72	4.013e-2
15740.91	4.011e-2
15741.09	4.008e-2
15741.28	4.006e-2
15741.46	4.003e-2
15741.65	4.001e-2
15741.83	3.999e-2
15742.02	3.996e-2
15742.20	3.994e-2
15742.39	3.992e-2
15742.58	3.990e-2
15742.76	3.987e-2
15742.95	3.985e-2
15743.13	3.983e-2
15743.32	3.982e-2
15743.50	3.980e-2
15743.69	3.978e-2
15743.87	3.976e-2
15744.06	3.975e-2
15744.25	3.973e-2
15744.43	3.972e-2
15744.62	3.971e-2
15744.80	3.969e-2
15744.99	3.968e-2
15745.17	3.967e-2
15745.36	3.966e-2
15745.54	3.965e-2
15745.69	3.965e-2
15745.88	3.964e-2
15746.06	3.964e-2
15746.25	3.963e-2
15746.43	3.963e-2
15746.62	3.963e-2
15746.80	3.963e-2
15746.99	3.963e-2
15747.17	3.963e-2
15747.36	3.964e-2
15747.55	3.964e-2
15747.73	3.965e-2
15747.91	3.966e-2
15748.10	3.966e-2
15748.28	3.967e-2
15748.47	3.969e-2
15748.65	3.970e-2
15748.84	3.971e-2
15749.02	3.973e-2
15749.21	3.974e-2
15749.40	3.976e-2
15749.58	3.978e-2
15749.77	3.980e-2
15749.95	3.982e-2
15750.14	3.985e-2
15750.32	3.987e-2
15750.51	3.990e-2
15750.69	3.992e-2
15750.88	3.995e-2
15751.07	3.998e-2
15751.25	4.001e-2
15751.44	4.005e-2
15751.62	4.008e-2
15751.81	4.011e-2
15751.99	4.015e-2
15752.18	4.019e-2
15752.35	4.023e-2
15752.54	4.027e-2
15752.72	4.031e-2
15752.91	4.035e-2
15753.09	4.039e-2
15753.28	4.044e-2
15753.46	4.048e-2
15753.65	4.053e-2
15753.83	4.058e-2
15754.02	4.063e-2
15754.21	4.068e-2
15754.39	4.073e-2
15754.58	4.078e-2
15754.76	4.083e-2
15754.95	4.089e-2
15755.13	4.094e-2
15755.32	4.100e-2
15755.50	4.105e-2
15755.69	4.111e-2
15755.88	4.117e-2
15756.06	4.123e-2
15756.25	4.129e-2
15756.43	4.135e-2
15756.61	4.141e-2
15756.79	4.147e-2
15756.98	4.153e-2
15757.16	4.160e-2
15757.34	4.166e-2
15757.53	4.172e-2
15757.71	4.179e-2
15757.89	4.185e-2
15758.08	4.192e-2
15758.26	4.199e-2
15758.44	4.205e-2
15758.63	4.212e-2
15758.81	4.219e-2
15759.00	4.226e-2
15759.18	4.232e-2
15759.36	4.239e-2
15759.55	4.246e-2
15759.73	4.253e-2
15759.91	4.260e-2
15760.10	4.267e-2
15760.28	4.274e-2
15760.46	4.281e-2
15760.65	4.288e-2
15760.83	4.295e-2
15761.01	4.302e-2
15761.20	4.309e-2
15761.38	4.316e-2
15761.57	4.323e-2
15761.75	4.330e-2
15761.93	4.337e-2
15762.12	4.344e-2
15762.30	4.351e-2
15762.48	4.358e-2
15762.67	4.365e-2
15762.85	4.372e-2
15763.03	4.379e-2
15763.22	4.385e-2
15763.40	4.392e-2
15763.58	4.399e-2
15763.77	4.406e-2
15763.95	4.413e-2
15764.14	4.420e-2
15764.32	4.426e-2
15764.50	4.433e-2
15764.69	4.440e-2
15764.87	4.447e-2
15765.05	4.453e-2
15765.24	4.460e-2
15765.42	4.466e-2
15765.60	4.473e-2
15765.79	4.479e-2
15765.97	4.486e-2
15766.16	4.492e-2
15766.34	4.499e-2
15766.52	4.505e-2
15766.78	4.511e-2
15766.97	4.518e-2
15767.15	4.524e-2
15767.34	4.530e-2
15767.52	4.537e-2
15767.70	4.543e-2
15767.89	4.549e-2
15768.08	4.555e-2
15768.26	4.561e-2
15768.45	4.567e-2
15768.64	4.573e-2
15768.82	4.579e-2
15769.01	4.585e-2
15769.19	4.591e-2
15769.38	4.597e-2
15769.56	4.603e-2
15769.75	4.609e-2
15769.93	4.615e-2
15770.12	4.621e-2
15770.31	4.627e-2
15770.49	4.633e-2
15770.68	4.639e-2
15770.86	4.645e-2
15771.05	4.651e-2
15771.23	4.657e-2
15771.41	4.663e-2
15771.60	4.668e-2
15771.78	4.674e-2
15771.97	4.680e-2
15772.15	4.686e-2
15772.34	4.692e-2
15772.52	4.698e-2
15772.71	4.704e-2
15772.90	4.710e-2
15773.08	4.716e-2
15773.27	4.722e-2
15773.45	4.728e-2
15773.64	4.735e-2
15773.82	4.741e-2
15774.01	4.747e-2
15774.19	4.753e-2
15774.38	4.759e-2
15774.57	4.766e-2
15774.75	4.772e-2
15774.94	4.778e-2
15775.12	4.785e-2
15775.31	4.791e-2
15775.48	4.798e-2
15775.67	4.805e-2
15775.85	4.811e-2
15776.04	4.818e-2
15776.23	4.825e-2
15776.41	4.832e-2
15776.60	4.839e-2
15776.78	4.846e-2
15776.97	4.853e-2
15777.15	4.860e-2
15777.34	4.867e-2
15777.52	4.874e-2
15777.71	4.881e-2
15777.90	4.889e-2
15778.08	4.896e-2
15778.27	4.904e-2
15778.45	4.911e-2
15778.64	4.919e-2
15778.82	4.927e-2
15779.01	4.934e-2
15779.19	4.942e-2
15779.38	4.950e-2
15779.57	4.958e-2
15779.75	4.966e-2
15779.94	4.974e-2
15780.12	4.982e-2
15780.31	4.990e-2
15780.49	4.999e-2
15780.68	5.007e-2
15780.86	5.015e-2
15781.05	5.024e-2
15781.24	5.032e-2
15781.42	5.041e-2
15781.61	5.049e-2
15781.79	5.058e-2
15781.98	5.066e-2
15782.16	5.075e-2
15782.35	5.084e-2
15782.53	5.092e-2
15782.72	5.101e-2
15782.91	5.110e-2
15783.09	5.119e-2
15783.28	5.127e-2
15783.46	5.136e-2
15783.65	5.145e-2
15783.83	5.154e-2
15784.02	5.163e-2
15784.20	5.171e-2
15784.39	5.180e-2
15784.58	5.189e-2
15784.76	5.197e-2
15784.95	5.206e-2
15785.13	5.215e-2
15785.32	5.223e-2
15785.50	5.232e-2
15785.67	5.240e-2
15785.85	5.248e-2
15786.04	5.257e-2
15786.22	5.265e-2
15786.41	5.273e-2
15786.59	5.281e-2
15786.78	5.289e-2
15786.97	5.297e-2
15787.15	5.305e-2
15787.34	5.312e-2
15787.52	5.320e-2
15787.71	5.327e-2
15787.89	5.334e-2
15788.08	5.341e-2
15788.26	5.348e-2
15788.45	5.355e-2
15788.64	5.362e-2
15788.82	5.368e-2
15789.01	5.375e-2
15789.19	5.381e-2
15789.38	5.387e-2
15789.56	5.392e-2
15789.74	5.398e-2
15789.93	5.403e-2
15790.11	5.408e-2
15790.29	5.413e-2
15790.48	5.418e-2
15790.66	5.422e-2
15790.84	5.426e-2
15791.03	5.430e-2
15791.22	5.434e-2
15791.41	5.437e-2
15791.59	5.441e-2
15791.78	5.443e-2
15791.97	5.446e-2
15792.15	5.448e-2
15792.34	5.451e-2
15792.52	5.452e-2
15792.71	5.454e-2
15792.89	5.455e-2
15793.08	5.456e-2
15793.26	5.456e-2
15793.45	5.457e-2
15793.64	5.457e-2
15793.82	5.456e-2
15794.01	5.456e-2
15794.19	5.455e-2
15794.38	5.453e-2
15794.56	5.452e-2
15794.75	5.450e-2
15794.93	5.447e-2
15795.12	5.445e-2
15795.31	5.442e-2
15795.49	5.438e-2
15795.68	5.434e-2
15795.86	5.430e-2
15796.05	5.426e-2
15796.23	5.421e-2
15796.42	5.416e-2
15796.60	5.411e-2
15796.79	5.405e-2
15796.98	5.399e-2
15797.16	5.392e-2
15797.35	5.386e-2
15797.53	5.378e-2
15797.72	5.371e-2
15797.90	5.363e-2
15798.09	5.355e-2
15798.27	5.346e-2
15798.46	5.337e-2
15798.65	5.328e-2
15798.83	5.319e-2
15799.02	5.309e-2
15799.20	5.298e-2
15799.39	5.288e-2
15799.57	5.277e-2
15799.76	5.266e-2
15799.93	5.254e-2
15800.12	5.243e-2
15800.30	5.230e-2
15800.49	5.218e-2
15800.67	5.205e-2
15800.86	5.192e-2
15801.04	5.179e-2
15801.23	5.166e-2
15801.41	5.152e-2
15801.60	5.138e-2
15801.78	5.123e-2
15801.97	5.109e-2
15802.16	5.094e-2
15802.34	5.079e-2
15802.53	5.063e-2
15802.71	5.048e-2
15802.90	5.032e-2
15803.08	5.016e-2
15803.27	5.000e-2
15803.45	4.984e-2
15803.64	4.967e-2
15803.83	4.950e-2
15804.01	4.933e-2
15804.20	4.916e-2
15804.38	4.899e-2
15804.57	4.882e-2
15804.75	4.864e-2
15804.94	4.847e-2
15805.12	4.829e-2
15805.30	4.811e-2
15805.49	4.793e-2
15805.67	4.775e-2
15805.86	4.757e-2
15806.05	4.739e-2
15806.23	4.721e-2
15806.42	4.703e-2
15806.60	4.684e-2
15806.79	4.666e-2
15806.97	4.648e-2
15807.16	4.629e-2
15807.34	4.611e-2
15807.53	4.592e-2
15807.71	4.574e-2
15807.90	4.556e-2
15808.08	4.538e-2
15808.27	4.519e-2
15808.46	4.501e-2
15808.64	4.483e-2
15808.83	4.465e-2
15809.01	4.447e-2
15809.20	4.429e-2
15809.38	4.412e-2
15809.57	4.394e-2
15809.75	4.377e-2
15809.94	4.359e-2
15810.13	4.342e-2
15810.31	4.325e-2
15810.50	4.308e-2
15810.68	4.291e-2
15810.87	4.275e-2
15811.05	4.259e-2
15811.24	4.242e-2
15811.42	4.226e-2
15811.61	4.211e-2
15811.80	4.195e-2
15811.98	4.180e-2
15812.17	4.165e-2
15812.35	4.150e-2
15812.54	4.135e-2
15812.72	4.121e-2
15812.91	4.107e-2
15813.09	4.093e-2
15813.28	4.080e-2
15813.47	4.066e-2
15813.65	4.053e-2
15813.84	4.040e-2
15814.02	4.028e-2
15814.21	4.016e-2
15814.39	4.004e-2
15814.58	3.992e-2
15814.76	3.981e-2
15814.95	3.970e-2
15815.14	3.960e-2
15815.32	3.949e-2
15815.51	3.939e-2
15815.69	3.929e-2
15815.88	3.920e-2
15816.06	3.911e-2
15816.25	3.902e-2
15816.43	3.894e-2
15816.62	3.886e-2
15816.80	3.878e-2
15816.99	3.870e-2
15817.18	3.863e-2
15817.36	3.856e-2
15817.55	3.850e-2
15817.73	3.844e-2
15817.92	3.838e-2
15818.10	3.832e-2
15818.29	3.827e-2
15818.47	3.822e-2
15818.66	3.817e-2
15818.85	3.813e-2
15819.03	3.809e-2
15819.22	3.805e-2
15819.40	3.801e-2
15819.59	3.798e-2
15819.77	3.795e-2
15819.96	3.793e-2
15820.14	3.790e-2
15820.33	3.788e-2
15820.52	3.786e-2
15820.70	3.785e-2
15820.89	3.783e-2
15821.07	3.782e-2
15821.26	3.781e-2
15821.44	3.781e-2
15821.63	3.780e-2
15821.81	3.780e-2
15822.00	3.780e-2
15822.19	3.780e-2
15822.37	3.780e-2
15822.56	3.781e-2
15822.74	3.781e-2
15822.93	3.782e-2
15823.11	3.783e-2
15823.30	3.784e-2
15823.48	3.786e-2
15823.67	3.787e-2
15823.84	3.789e-2
15824.03	3.790e-2
15824.21	3.792e-2
15824.39	3.794e-2
15824.58	3.796e-2
15824.76	3.798e-2
15824.94	3.800e-2
15825.13	3.802e-2
15825.31	3.804e-2
15825.49	3.806e-2
15825.69	3.808e-2
15825.88	3.810e-2
15826.06	3.812e-2
15826.25	3.814e-2
15826.44	3.816e-2
15826.62	3.818e-2
15826.81	3.820e-2
15826.99	3.822e-2
15827.18	3.824e-2
15827.36	3.826e-2
15827.55	3.828e-2
15827.73	3.829e-2
15827.92	3.831e-2
15828.11	3.832e-2
15828.29	3.833e-2
15828.48	3.835e-2
15828.66	3.836e-2
15828.85	3.836e-2
15829.03	3.837e-2
15829.22	3.838e-2
15829.40	3.838e-2
15829.59	3.838e-2
15829.78	3.838e-2
15829.96	3.837e-2
15830.14	3.837e-2
15830.33	3.836e-2
15830.52	3.835e-2
15830.70	3.834e-2
15830.89	3.832e-2
15831.07	3.831e-2
15831.26	3.828e-2
15831.44	3.826e-2
15831.63	3.824e-2
15831.81	3.821e-2
15832.00	3.817e-2
15832.19	3.814e-2
15832.37	3.810e-2
15832.56	3.806e-2
15832.74	3.801e-2
15832.93	3.797e-2
15833.11	3.792e-2
15833.30	3.786e-2
15833.48	3.780e-2
15833.67	3.774e-2
15833.85	3.768e-2
15834.04	3.761e-2
15834.22	3.754e-2
15834.41	3.746e-2
15834.60	3.738e-2
15834.78	3.730e-2
15834.97	3.721e-2
15835.15	3.712e-2
15835.34	3.702e-2
15835.52	3.693e-2
15835.71	3.682e-2
15835.89	3.672e-2
15836.08	3.661e-2
15836.27	3.649e-2
15836.45	3.638e-2
15836.63	3.626e-2
15836.82	3.613e-2
15837.01	3.600e-2
15837.19	3.587e-2
15837.38	3.573e-2
15837.56	3.559e-2
15837.75	3.545e-2
